comp,eventId,rTypeId,pos,personName,wcaId,best,average
UKOpen2011,222,1,15,Darren Carpenter,2011CARP01,4.63,6.09
UKOpen2011,222,1,16,Chris Dickson,2009DICK02,5.03,6.22
UKOpen2011,222,1,17,Euan Smith,2011SMIT04,3.47,6.63
UKOpen2011,222,1,18,Patrick Kelly,2007KELL02,5.65,6.71
UKOpen2011,222,1,19,Jack Pierce,2011PIER03,6.05,6.73
UKOpen2011,222,1,20,Arnaud van Galen,2006GALE01,5.3,6.79
UKOpen2011,222,1,21,Thom Sutcliffe,2009SUTC01,5.71,7.01
UKOpen2011,222,1,22,Aili Asikainen,2007ASIK01,5.08,7.14
UKOpen2011,222,1,23,Millie Everett,2011EVER01,6.31,7.32
UKOpen2011,222,1,24,Chris Wall,2011WALL02,6.41,7.34
UKOpen2011,222,1,25,Conor Winters,2009WINT02,3.1,7.51
UKOpen2011,222,1,26,Tim Mulholland,2011MULH01,4.19,7.69
UKOpen2011,222,1,27,Grant Horwood,2010HORW02,7.05,7.97
UKOpen2011,222,1,28,James Molloy,2011MOLL01,5.76,8.12
UKOpen2011,222,1,29,William Bolton,2011BOLT01,6.65,8.55
UKOpen2011,222,1,30,Adam Greenwood,2011GREE03,6.61,8.9
UKOpen2011,222,1,31,Charlie Cooper,2007COOP01,5.22,8.92
UKOpen2011,222,1,32,Christopher Nguyen,2011NGUY19,6.22,9.31
UKOpen2011,222,1,33,Nick Colley,2011COLL04,7.86,9.99
UKOpen2011,222,1,34,David Hamilton,2011HAMI02,9.4,10.01
UKOpen2011,222,1,35,Oliver Hammond,2011HAMM01,7.43,10.07
UKOpen2011,222,1,36,Tim Mercer,2011MERC01,7.41,10.65
UKOpen2011,222,1,37,Chris Wright,2011WRIG01,8.25,10.95
UKOpen2011,222,1,38,Toby O'Connor,2011OCON01,9.81,11.23
UKOpen2011,222,1,39,Nathaniel Rees-Haughton,2010REES03,6.5,11.31
UKOpen2011,222,1,40,Sean Connolly,2004CONN01,6.78,11.79
UKOpen2011,222,1,41,Chung Tze Yang (鍾志扬),2009YANG31,7.75,13.0
UKOpen2011,222,1,42,Niamh McElhill,2009MCEL01,8.87,13.36
UKOpen2011,222,1,43,Ayano Maria Yoshida,2009YOSH01,10.53,13.53
UKOpen2011,222,1,44,Michael Erskine,2008ERSK01,9.8,14.29
UKOpen2011,222,1,45,Scott Lawrence,2011LAWR01,10.65,14.67
UKOpen2011,222,1,46,Joshua Higginbotham,2011HIGG01,12.66,15.77
UKOpen2011,222,1,47,James Dean Ludlow,2009LUDL02,7.03,17.68
UKOpen2011,222,1,48,Callum Edwards,2011EDWA02,9.91,22.62
UKOpen2011,222,2,1,Daniel Sheppard,2009SHEP01,2.4,2.88
UKOpen2011,222,2,2,Ben Whitmore,2009WHIT01,2.65,3.5
UKOpen2011,222,2,3,Robert Yau,2009YAUR01,2.65,3.64
UKOpen2011,222,2,4,Rowan Kinneavy,2008KINN01,2.8,3.72
UKOpen2011,222,2,5,Thom Barlow,2006BARL01,2.86,3.82
UKOpen2011,222,2,6,Daniel Mucklow,2009MUCK01,3.75,4.18
UKOpen2011,222,2,7,Joey Gouly,2007GOUL01,3.56,4.46
UKOpen2011,222,2,8,Sébastien Auroux,2008AURO01,2.68,4.82
UKOpen2011,222,2,9,Patrick Kelly,2007KELL02,3.22,4.97
UKOpen2011,222,2,10,Simon Crawford,2008CRAW01,3.69,5.13
UKOpen2011,222,2,11,Euan Smith,2011SMIT04,4.4,5.75
UKOpen2011,222,2,12,Alexander Lau,2011LAUA01,5.3,5.91
UKOpen2011,222,2,13,Chris Dickson,2009DICK02,4.94,6.1
UKOpen2011,222,2,14,Luke Hudlass-Galley,2010HUDL01,4.56,6.14
UKOpen2011,222,2,15,Arnaud van Galen,2006GALE01,5.05,6.31
UKOpen2011,222,2,16,Chris Wall,2011WALL02,5.43,6.58
UKOpen2011,222,2,17,Leon Parfitt,2010PARF01,5.28,6.6
UKOpen2011,222,2,18,Aili Asikainen,2007ASIK01,5.96,6.91
UKOpen2011,222,2,19,Martin Smith,2009SMIT05,6.02,6.91
UKOpen2011,222,2,20,Conor Winters,2009WINT02,5.43,6.97
UKOpen2011,222,2,21,Thom Sutcliffe,2009SUTC01,5.47,7.28
UKOpen2011,222,2,22,Jack Pierce,2011PIER03,7.08,7.36
UKOpen2011,222,2,23,James Molloy,2011MOLL01,6.91,7.63
UKOpen2011,222,2,24,Andrew Coghill,2009COGH01,6.16,7.87
UKOpen2011,222,2,25,Millie Everett,2011EVER01,6.66,8.19
UKOpen2011,222,2,26,Grant Horwood,2010HORW02,7.05,8.39
UKOpen2011,222,2,27,William Bolton,2011BOLT01,3.65,8.42
UKOpen2011,222,2,28,Darren Carpenter,2011CARP01,7.3,8.64
UKOpen2011,222,2,29,Tim Mulholland,2011MULH01,7.05,9.92
UKOpen2011,222,f,1,Daniel Sheppard,2009SHEP01,2.71,3.05
UKOpen2011,222,f,2,Daniel Mucklow,2009MUCK01,2.68,3.48
UKOpen2011,222,f,3,Rowan Kinneavy,2008KINN01,3.08,3.54
UKOpen2011,222,f,4,Ben Whitmore,2009WHIT01,2.66,3.71
UKOpen2011,222,f,5,Thom Barlow,2006BARL01,3.0,3.71
UKOpen2011,222,f,6,Robert Yau,2009YAUR01,2.8,3.96
UKOpen2011,222,f,7,Joey Gouly,2007GOUL01,3.16,4.32
UKOpen2011,222,f,8,Patrick Kelly,2007KELL02,4.49,5.03
UKOpen2011,222,f,9,Simon Crawford,2008CRAW01,4.02,5.78
UKOpen2011,222,f,10,Sébastien Auroux,2008AURO01,3.28,6.74
UKOpen2011,333,1,1,Breandan Vallance,2007VALL01,9.21,9.56
UKOpen2011,333,1,2,Robert Yau,2009YAUR01,9.94,10.75
UKOpen2011,333,1,3,Joey Gouly,2007GOUL01,10.28,11.42
UKOpen2011,333,1,4,Simon Crawford,2008CRAW01,11.83,12.18
UKOpen2011,333,1,5,Rowan Kinneavy,2008KINN01,11.69,12.22
UKOpen2011,333,1,6,Thom Barlow,2006BARL01,11.19,12.34
UKOpen2011,333,1,7,Patrick Kelly,2007KELL02,11.78,12.41
UKOpen2011,333,1,8,Luke Hudlass-Galley,2010HUDL01,8.84,12.75
UKOpen2011,333,1,9,Alexander Lau,2011LAUA01,10.21,12.91
UKOpen2011,333,1,10,Daniel Sheppard,2009SHEP01,10.77,13.53
UKOpen2011,333,1,11,Agassi Yiu Chun Sing (姚震聲),2008YIUA01,12.61,13.63
UKOpen2011,333,1,12,Sébastien Auroux,2008AURO01,13.05,15.39
UKOpen2011,333,1,13,Daniel Mucklow,2009MUCK01,13.93,15.42
UKOpen2011,333,1,14,Ben Whitmore,2009WHIT01,13.77,15.52
UKOpen2011,333,1,15,Axel Häck,2008HACK01,13.4,15.62
UKOpen2011,333,1,16,Aili Asikainen,2007ASIK01,12.93,16.52
UKOpen2011,333,1,17,Jack Pierce,2011PIER03,15.21,16.7
UKOpen2011,333,1,18,Chris Dickson,2009DICK02,15.55,17.38
UKOpen2011,333,1,19,Adam Wills,2008WILL03,15.71,17.67
UKOpen2011,333,1,20,Thom Sutcliffe,2009SUTC01,13.33,17.74
UKOpen2011,333,1,21,Andrew Coghill,2009COGH01,16.21,17.81
UKOpen2011,333,1,23,Martin Smith,2009SMIT05,16.28,18.49
UKOpen2011,333,1,22,Chris Wall,2011WALL02,15.21,18.13
UKOpen2011,333,1,24,Leon Parfitt,2010PARF01,17.5,18.65
UKOpen2011,333,1,25,James Molloy,2011MOLL01,17.47,18.83
UKOpen2011,333,1,26,Arnaud van Galen,2006GALE01,16.66,19.18
UKOpen2011,333,1,27,Sam Zhixiao Wang (王志骁),2009WANG19,17.8,19.22
UKOpen2011,333,1,28,Luke Hubbard,2011HUBB01,17.4,19.32
UKOpen2011,333,1,29,Grant Horwood,2010HORW02,17.9,20.5
UKOpen2011,333,1,30,Charlie Cooper,2007COOP01,17.53,20.61
UKOpen2011,333,1,31,James Dean Ludlow,2009LUDL02,19.58,20.65
UKOpen2011,333,1,32,Millie Everett,2011EVER01,16.59,21.31
UKOpen2011,333,1,33,William Bolton,2011BOLT01,17.73,21.57
UKOpen2011,333,1,34,Adam Greenwood,2011GREE03,17.47,21.81
UKOpen2011,333,1,35,Chris Wright,2011WRIG01,16.71,22.14
UKOpen2011,333,1,36,Euan Smith,2011SMIT04,16.8,22.2
UKOpen2011,333,1,37,Conor Winters,2009WINT02,20.98,22.69
UKOpen2011,333,1,38,Chung Tze Yang (鍾志扬),2009YANG31,18.36,22.72
UKOpen2011,333,1,39,Christopher Nguyen,2011NGUY19,17.8,23.66
UKOpen2011,333,1,40,Nick Colley,2011COLL04,21.96,23.92
UKOpen2011,333,1,41,Nathaniel Rees-Haughton,2010REES03,21.59,24.43
UKOpen2011,333,1,42,Oliver Hammond,2011HAMM01,24.11,24.7
UKOpen2011,333,1,43,Tim Mercer,2011MERC01,21.97,25.4
UKOpen2011,333,1,44,Tim Mulholland,2011MULH01,19.15,25.47
UKOpen2011,333,1,45,Scott Lawrence,2011LAWR01,22.41,25.73
UKOpen2011,333,1,46,Sean Connolly,2004CONN01,24.97,28.48
UKOpen2011,333,1,47,Alex Gill,2011GILL02,23.49,29.08
UKOpen2011,333,1,48,Joshua Higginbotham,2011HIGG01,26.65,31.07
UKOpen2011,333,1,49,Toby O'Connor,2011OCON01,27.16,31.13
UKOpen2011,333,1,50,Darren Carpenter,2011CARP01,27.88,31.16
UKOpen2011,333,1,51,Louis Stringer,2010STRI01,29.02,33.01
UKOpen2011,333,1,52,Ho Ting Lok,2011LOKH01,27.82,33.1
UKOpen2011,333,1,53,Michael Erskine,2008ERSK01,24.94,33.99
UKOpen2011,333,1,54,Hannah Ibe,2011IBEH01,31.21,34.0
UKOpen2011,333,1,55,David Hamilton,2011HAMI02,34.36,35.07
UKOpen2011,333,1,56,Ayano Maria Yoshida,2009YOSH01,32.63,35.95
UKOpen2011,333,1,57,Niamh McElhill,2009MCEL01,36.56,39.97
UKOpen2011,333,1,58,Thomas Stock,2011STOC01,33.96,40.42
UKOpen2011,333,1,59,Sultan Chaudhury,2011CHAU04,37.59,45.53
UKOpen2011,333,1,60,Tobias Summerill,2011SUMM01,33.33,46.11
UKOpen2011,333,1,61,Lucia Novak,2011NOVA02,27.28,53.17
UKOpen2011,333,1,62,Zoran Micic,2011MICI02,48.86,61.44
UKOpen2011,333,1,63,Callum Edwards,2011EDWA02,53.22,66.38
UKOpen2011,333,1,64,Natasha Micic,2011MICI01,62.55,72.14
UKOpen2011,333,1,65,Ryder Stringer,2010STRI02,60.68,83.32
UKOpen2011,333,1,66,Mukunth Suresh,2011SURE01,71.96,84.32
UKOpen2011,333,1,67,Summer Stringer,2010STRI03,79.91,107.21
UKOpen2011,333,1,68,Tharun Suresh,2011SURE02,249.13,308.28
UKOpen2011,333,1,69,Pauline Vallance,2011VALL02,86.0,-0.01
UKOpen2011,333,2,1,Breandan Vallance,2007VALL01,9.68,10.03
UKOpen2011,333,2,2,Rowan Kinneavy,2008KINN01,9.27,10.41
UKOpen2011,333,2,3,Joey Gouly,2007GOUL01,9.77,11.17
UKOpen2011,333,2,4,Simon Crawford,2008CRAW01,10.78,12.3
UKOpen2011,333,2,5,Alexander Lau,2011LAUA01,10.96,12.3
UKOpen2011,333,2,6,Luke Hudlass-Galley,2010HUDL01,10.61,12.35
UKOpen2011,333,2,7,Robert Yau,2009YAUR01,11.27,12.48
UKOpen2011,333,2,8,Thom Barlow,2006BARL01,12.59,12.91
UKOpen2011,333,2,9,Ben Whitmore,2009WHIT01,11.72,13.02
UKOpen2011,333,2,10,Sébastien Auroux,2008AURO01,12.13,13.5
UKOpen2011,333,2,11,Daniel Sheppard,2009SHEP01,12.03,13.82
UKOpen2011,333,2,12,Daniel Mucklow,2009MUCK01,12.61,14.15
UKOpen2011,333,2,13,Patrick Kelly,2007KELL02,12.96,14.39
UKOpen2011,333,2,14,Agassi Yiu Chun Sing (姚震聲),2008YIUA01,11.8,14.41
UKOpen2011,333,2,15,Adam Wills,2008WILL03,14.0,15.48
UKOpen2011,333,2,16,Leon Parfitt,2010PARF01,15.81,16.21
UKOpen2011,333,2,17,Jack Pierce,2011PIER03,16.05,16.97
UKOpen2011,333,2,18,Thom Sutcliffe,2009SUTC01,15.02,17.19
UKOpen2011,333,2,19,Axel Häck,2008HACK01,14.71,17.23
UKOpen2011,333,2,20,Chris Wall,2011WALL02,13.84,17.67
UKOpen2011,333,2,21,Luke Hubbard,2011HUBB01,16.71,18.44
UKOpen2011,333,2,22,Chris Dickson,2009DICK02,18.4,18.66
UKOpen2011,333,2,23,Martin Smith,2009SMIT05,17.19,18.83
UKOpen2011,333,2,24,Aili Asikainen,2007ASIK01,13.96,19.09
UKOpen2011,333,2,25,Grant Horwood,2010HORW02,16.22,19.64
UKOpen2011,333,2,26,James Molloy,2011MOLL01,17.3,19.66
UKOpen2011,333,2,27,Charlie Cooper,2007COOP01,15.65,20.17
UKOpen2011,333,2,28,Andrew Coghill,2009COGH01,14.53,20.31
UKOpen2011,333,2,29,Arnaud van Galen,2006GALE01,16.3,20.44
UKOpen2011,333,f,1,Breandan Vallance,2007VALL01,8.13,9.48
UKOpen2011,333,f,2,Robert Yau,2009YAUR01,8.59,11.11
UKOpen2011,333,f,3,Rowan Kinneavy,2008KINN01,10.11,11.51
UKOpen2011,333,f,4,Simon Crawford,2008CRAW01,9.88,11.79
UKOpen2011,333,f,5,Joey Gouly,2007GOUL01,10.96,12.03
UKOpen2011,333,f,6,Alexander Lau,2011LAUA01,11.8,12.82
UKOpen2011,333,f,7,Ben Whitmore,2009WHIT01,13.19,14.15
UKOpen2011,333,f,8,Luke Hudlass-Galley,2010HUDL01,12.4,14.55
UKOpen2011,333,f,9,Thom Barlow,2006BARL01,13.83,15.06
UKOpen2011,333,f,10,Sébastien Auroux,2008AURO01,13.59,16.23
UKOpen2011,444,d,1,Robert Yau,2009YAUR01,41.47,43.59
UKOpen2011,444,d,2,Breandan Vallance,2007VALL01,40.05,45.96
UKOpen2011,444,d,3,Agassi Yiu Chun Sing (姚震聲),2008YIUA01,44.3,52.21
UKOpen2011,444,d,4,Thom Barlow,2006BARL01,48.77,52.28
UKOpen2011,444,d,5,Joey Gouly,2007GOUL01,48.0,53.25
UKOpen2011,444,d,6,Rowan Kinneavy,2008KINN01,43.28,54.82
UKOpen2011,444,d,7,Daniel Sheppard,2009SHEP01,38.97,55.68
UKOpen2011,444,d,8,Simon Crawford,2008CRAW01,53.65,58.33
UKOpen2011,444,d,9,Patrick Kelly,2007KELL02,53.59,58.67
UKOpen2011,444,d,10,Sébastien Auroux,2008AURO01,53.63,61.71
UKOpen2011,444,d,11,Luke Hudlass-Galley,2010HUDL01,50.47,67.99
UKOpen2011,444,d,12,Thom Sutcliffe,2009SUTC01,59.5,71.12
UKOpen2011,444,d,13,Arnaud van Galen,2006GALE01,68.84,71.18
UKOpen2011,444,d,14,Chris Wall,2011WALL02,61.05,71.28
UKOpen2011,444,d,15,Chris Dickson,2009DICK02,71.0,75.72
UKOpen2011,444,d,16,Daniel Mucklow,2009MUCK01,68.88,76.04
UKOpen2011,444,d,17,Axel Häck,2008HACK01,60.71,77.77
UKOpen2011,444,d,18,James Dean Ludlow,2009LUDL02,74.72,78.14
UKOpen2011,444,d,19,Charlie Cooper,2007COOP01,74.16,79.73
UKOpen2011,444,d,20,Ben Whitmore,2009WHIT01,68.31,80.22
UKOpen2011,444,d,21,Leon Parfitt,2010PARF01,77.28,81.92
UKOpen2011,444,d,22,Martin Smith,2009SMIT05,76.36,81.93
UKOpen2011,444,d,23,Alexander Lau,2011LAUA01,77.27,85.79
UKOpen2011,444,d,24,James Molloy,2011MOLL01,88.3,91.23
UKOpen2011,444,d,25,Chris Wright,2011WRIG01,87.25,93.73
UKOpen2011,444,d,26,Conor Winters,2009WINT02,81.41,98.53
UKOpen2011,444,d,27,Chung Tze Yang (鍾志扬),2009YANG31,79.4,99.7
UKOpen2011,444,d,28,Euan Smith,2011SMIT04,94.05,0.0
UKOpen2011,444,d,29,Grant Horwood,2010HORW02,100.56,0.0
UKOpen2011,444,d,30,Darren Carpenter,2011CARP01,102.4,0.0
UKOpen2011,444,d,31,Alex Gill,2011GILL02,104.62,0.0
UKOpen2011,444,d,32,Andrew Coghill,2009COGH01,109.19,0.0
UKOpen2011,444,d,33,William Bolton,2011BOLT01,109.91,0.0
UKOpen2011,444,d,34,Aili Asikainen,2007ASIK01,112.73,0.0
UKOpen2011,444,d,35,Christopher Nguyen,2011NGUY19,116.7,0.0
UKOpen2011,444,d,36,Sean Connolly,2004CONN01,120.75,0.0
UKOpen2011,444,d,37,Michael Erskine,2008ERSK01,121.96,0.0
UKOpen2011,444,d,38,Jack Pierce,2011PIER03,123.83,0.0
UKOpen2011,444,d,39,Tim Mercer,2011MERC01,128.83,0.0
UKOpen2011,444,d,40,Nick Colley,2011COLL04,134.63,0.0
UKOpen2011,444,d,41,Oliver Hammond,2011HAMM01,139.47,0.0
UKOpen2011,444,d,42,Niamh McElhill,2009MCEL01,163.3,0.0
UKOpen2011,444,d,43,David Hamilton,2011HAMI02,166.03,0.0
UKOpen2011,444,d,44,Nathaniel Rees-Haughton,2010REES03,166.6,0.0
UKOpen2011,444,d,45,Ayano Maria Yoshida,2009YOSH01,191.5,0.0
UKOpen2011,444,d,46,Adam Greenwood,2011GREE03,-0.01,0.0
UKOpen2011,444,f,1,Robert Yau,2009YAUR01,37.71,42.29
UKOpen2011,444,f,2,Breandan Vallance,2007VALL01,44.21,47.94
UKOpen2011,444,f,3,Joey Gouly,2007GOUL01,48.78,50.45
UKOpen2011,444,f,4,Thom Barlow,2006BARL01,48.94,50.54
UKOpen2011,444,f,5,Rowan Kinneavy,2008KINN01,45.76,52.74
UKOpen2011,444,f,6,Simon Crawford,2008CRAW01,48.21,53.32
UKOpen2011,444,f,7,Agassi Yiu Chun Sing (姚震聲),2008YIUA01,44.24,55.62
UKOpen2011,444,f,8,Sébastien Auroux,2008AURO01,53.86,56.53
UKOpen2011,444,f,9,Patrick Kelly,2007KELL02,43.52,57.31
UKOpen2011,444,f,10,Daniel Sheppard,2009SHEP01,56.25,59.5
UKOpen2011,555,c,1,Robert Yau,2009YAUR01,73.5,79.24
UKOpen2011,555,c,2,Breandan Vallance,2007VALL01,82.16,86.25
UKOpen2011,555,c,3,Joey Gouly,2007GOUL01,89.58,95.86
UKOpen2011,555,c,4,Thom Barlow,2006BARL01,91.15,98.45
UKOpen2011,555,c,5,Daniel Sheppard,2009SHEP01,93.28,101.43
UKOpen2011,555,c,6,Simon Crawford,2008CRAW01,95.05,104.99
UKOpen2011,555,c,7,Rowan Kinneavy,2008KINN01,98.4,109.39
UKOpen2011,555,c,8,Arnaud van Galen,2006GALE01,108.09,113.47
UKOpen2011,555,c,9,Chris Wall,2011WALL02,106.9,114.04
UKOpen2011,555,c,10,Sébastien Auroux,2008AURO01,103.27,114.39
UKOpen2011,555,c,11,Daniel Mucklow,2009MUCK01,115.19,127.19
UKOpen2011,555,c,12,Axel Häck,2008HACK01,116.84,128.65
UKOpen2011,555,c,13,Luke Hudlass-Galley,2010HUDL01,117.53,128.66
UKOpen2011,555,c,14,Patrick Kelly,2007KELL02,113.84,132.3
UKOpen2011,555,c,15,James Dean Ludlow,2009LUDL02,123.61,139.12
UKOpen2011,555,c,16,Ben Whitmore,2009WHIT01,138.97,143.69
UKOpen2011,555,c,17,Conor Winters,2009WINT02,140.78,146.31
UKOpen2011,555,c,18,Darren Carpenter,2011CARP01,143.55,148.78
UKOpen2011,555,c,19,Charlie Cooper,2007COOP01,142.53,149.38
UKOpen2011,555,c,20,Andrew Coghill,2009COGH01,149.61,173.66
UKOpen2011,555,c,21,Chris Dickson,2009DICK02,150.43,0.0
UKOpen2011,555,c,22,William Bolton,2011BOLT01,153.27,0.0
UKOpen2011,555,c,23,Chung Tze Yang (鍾志扬),2009YANG31,156.58,0.0
UKOpen2011,555,c,24,Adam Greenwood,2011GREE03,163.68,0.0
UKOpen2011,555,c,25,Leon Parfitt,2010PARF01,168.16,0.0
UKOpen2011,555,c,26,James Molloy,2011MOLL01,172.4,0.0
UKOpen2011,555,c,27,Thom Sutcliffe,2009SUTC01,172.83,0.0
UKOpen2011,555,c,28,Martin Smith,2009SMIT05,180.61,0.0
UKOpen2011,555,c,29,Chris Wright,2011WRIG01,181.55,0.0
UKOpen2011,555,c,30,Euan Smith,2011SMIT04,192.06,0.0
UKOpen2011,555,c,31,Oliver Hammond,2011HAMM01,192.53,0.0
UKOpen2011,555,c,32,Nathaniel Rees-Haughton,2010REES03,201.71,0.0
UKOpen2011,555,c,33,Sean Connolly,2004CONN01,251.81,0.0
UKOpen2011,555,c,34,David Hamilton,2011HAMI02,266.55,0.0
UKOpen2011,555,c,35,Tim Mercer,2011MERC01,296.58,0.0
UKOpen2011,555,c,36,Michael Erskine,2008ERSK01,335.46,0.0
UKOpen2011,555,c,37,Niamh McElhill,2009MCEL01,338.22,0.0
UKOpen2011,333oh,d,1,Robert Yau,2009YAUR01,17.94,19.51
UKOpen2011,333oh,d,2,Rowan Kinneavy,2008KINN01,19.86,20.46
UKOpen2011,333oh,d,3,Simon Crawford,2008CRAW01,17.13,21.91
UKOpen2011,333oh,d,4,Thom Barlow,2006BARL01,18.0,23.3
UKOpen2011,333oh,d,5,Daniel Sheppard,2009SHEP01,23.33,24.75
UKOpen2011,333oh,d,6,Alexander Lau,2011LAUA01,22.96,26.0
UKOpen2011,333oh,d,7,Sébastien Auroux,2008AURO01,23.18,26.18
UKOpen2011,333oh,d,8,Breandan Vallance,2007VALL01,22.56,26.86
UKOpen2011,333oh,d,9,Agassi Yiu Chun Sing (姚震聲),2008YIUA01,21.61,27.86
UKOpen2011,333oh,d,10,Patrick Kelly,2007KELL02,24.44,27.92
UKOpen2011,333oh,d,11,Axel Häck,2008HACK01,26.68,29.17
UKOpen2011,333oh,d,12,Arnaud van Galen,2006GALE01,26.18,32.66
UKOpen2011,333oh,d,13,Ben Whitmore,2009WHIT01,23.66,33.37
UKOpen2011,333oh,d,14,Joey Gouly,2007GOUL01,25.38,35.23
UKOpen2011,333oh,d,16,Luke Hudlass-Galley,2010HUDL01,33.06,36.07
UKOpen2011,333oh,d,15,Chris Wall,2011WALL02,29.75,35.93
UKOpen2011,333oh,d,17,James Dean Ludlow,2009LUDL02,37.31,38.93
UKOpen2011,333oh,d,18,Aili Asikainen,2007ASIK01,32.75,39.88
UKOpen2011,333oh,d,19,Christopher Nguyen,2011NGUY19,35.9,40.43
UKOpen2011,333oh,d,20,Luke Hubbard,2011HUBB01,36.36,40.55
UKOpen2011,333oh,d,21,Chung Tze Yang (鍾志扬),2009YANG31,37.61,41.74
UKOpen2011,333oh,d,22,Andrew Coghill,2009COGH01,38.41,42.35
UKOpen2011,333oh,d,23,James Molloy,2011MOLL01,37.47,42.73
UKOpen2011,333oh,d,24,Leon Parfitt,2010PARF01,32.75,43.66
UKOpen2011,333oh,d,25,Thom Sutcliffe,2009SUTC01,39.36,44.45
UKOpen2011,333oh,d,26,Euan Smith,2011SMIT04,37.75,45.68
UKOpen2011,333oh,d,27,Chris Wright,2011WRIG01,39.91,45.92
UKOpen2011,333oh,d,28,Conor Winters,2009WINT02,44.36,46.5
UKOpen2011,333oh,d,29,Daniel Mucklow,2009MUCK01,38.68,47.57
UKOpen2011,333oh,d,30,Darren Carpenter,2011CARP01,41.66,51.9
UKOpen2011,333oh,d,31,Jack Pierce,2011PIER03,42.03,52.48
UKOpen2011,333oh,d,32,Toby O'Connor,2011OCON01,40.64,52.7
UKOpen2011,333oh,d,33,Tim Mercer,2011MERC01,44.5,53.49
UKOpen2011,333oh,d,34,Nick Colley,2011COLL04,42.41,54.23
UKOpen2011,333oh,d,35,Alex Gill,2011GILL02,49.5,56.86
UKOpen2011,333oh,d,36,Michael Erskine,2008ERSK01,52.09,57.93
UKOpen2011,333oh,d,37,Oliver Hammond,2011HAMM01,44.63,58.51
UKOpen2011,333oh,d,38,Nathaniel Rees-Haughton,2010REES03,52.31,59.3
UKOpen2011,333oh,d,39,William Bolton,2011BOLT01,63.53,0.0
UKOpen2011,333oh,d,40,Ayano Maria Yoshida,2009YOSH01,70.77,0.0
UKOpen2011,333oh,d,41,Charlie Cooper,2007COOP01,70.81,0.0
UKOpen2011,333oh,d,42,Scott Lawrence,2011LAWR01,88.56,0.0
UKOpen2011,333oh,f,1,Robert Yau,2009YAUR01,13.81,17.52
UKOpen2011,333oh,f,2,Rowan Kinneavy,2008KINN01,18.09,20.81
UKOpen2011,333oh,f,3,Simon Crawford,2008CRAW01,19.94,20.95
UKOpen2011,333oh,f,4,Thom Barlow,2006BARL01,19.06,21.52
UKOpen2011,333oh,f,5,Daniel Sheppard,2009SHEP01,21.97,25.08
UKOpen2011,333oh,f,6,Alexander Lau,2011LAUA01,23.09,25.91
UKOpen2011,333oh,f,7,Sébastien Auroux,2008AURO01,24.72,26.33
UKOpen2011,333oh,f,8,Patrick Kelly,2007KELL02,20.65,27.07
UKOpen2011,333oh,f,9,Agassi Yiu Chun Sing (姚震聲),2008YIUA01,24.19,29.22
UKOpen2011,333oh,f,10,Axel Häck,2008HACK01,21.66,29.62
UKOpen2011,333bf,c,1,Daniel Sheppard,2009SHEP01,49.19,-0.01
UKOpen2011,333bf,c,2,Joey Gouly,2007GOUL01,97.04,-0.01
UKOpen2011,333bf,c,3,Axel Häck,2008HACK01,97.84,-0.01
UKOpen2011,333bf,c,4,Chung Tze Yang (鍾志扬),2009YANG31,123.05,147.73
UKOpen2011,333bf,c,5,Thom Barlow,2006BARL01,135.67,-0.01
UKOpen2011,333bf,c,6,Sébastien Auroux,2008AURO01,138.19,172.63
UKOpen2011,333bf,c,7,James Molloy,2011MOLL01,163.26,-0.01
UKOpen2011,333bf,c,8,Robert Yau,2009YAUR01,164.65,-0.01
UKOpen2011,333bf,c,9,Patrick Kelly,2007KELL02,171.0,-0.01
UKOpen2011,333bf,c,10,Ben Whitmore,2009WHIT01,240.28,-0.01
UKOpen2011,333bf,c,11,Arnaud van Galen,2006GALE01,248.18,-0.01
UKOpen2011,333bf,c,12,Tim Mercer,2011MERC01,323.33,0.0
UKOpen2011,333bf,c,13,Chris Wall,2011WALL02,379.18,0.0
UKOpen2011,333bf,c,14,Daniel O'Mahony,2009OMAH01,-0.01,0.0
UKOpen2011,333bf,c,14,Leon Parfitt,2010PARF01,-0.01,0.0
UKOpen2011,333bf,c,14,Mukunth Suresh,2011SURE01,-0.01,0.0
UKOpen2011,333bf,c,14,Tharun Suresh,2011SURE02,-0.01,0.0
UKOpen2011,333bf,c,14,William Bolton,2011BOLT01,-0.01,0.0
UKOpen2011,333bf,c,14,Andrew Coghill,2009COGH01,-0.01,0.0
UKOpen2011,333bf,c,14,Rowan Kinneavy,2008KINN01,-0.01,0.0
UKOpen2011,444bf,f,1,Daniel Sheppard,2009SHEP01,218.11,0.0
UKOpen2011,444bf,f,2,James Molloy,2011MOLL01,-0.01,0.0
UKOpen2011,444bf,f,2,Axel Häck,2008HACK01,-0.01,0.0
UKOpen2011,444bf,f,2,Sébastien Auroux,2008AURO01,-0.01,0.0
UKOpen2011,clock,d,1,Sam Zhixiao Wang (王志骁),2009WANG19,6.5,7.67
UKOpen2011,clock,d,2,Sébastien Auroux,2008AURO01,10.83,11.46
UKOpen2011,clock,d,3,Andrew Coghill,2009COGH01,11.13,11.91
UKOpen2011,clock,d,4,Luke Hubbard,2011HUBB01,12.47,12.78
UKOpen2011,clock,d,5,Thom Barlow,2006BARL01,13.25,15.32
UKOpen2011,clock,d,6,James Dean Ludlow,2009LUDL02,15.84,17.17
UKOpen2011,clock,d,7,Charlie Cooper,2007COOP01,11.78,17.56
